,1,2,3,4,5,6,7,8
6.0,11527,11520,10831,11463,10505,10387,10591,10602
12.0,11832,11825,11133,11765,10790,11078,10855,10856
19.0,12181,12098,11508,12041,11014,11278,11278,11240
