,A,B,C,D,E,F,G,H,J,K
8.0,6181072,6170040,6378208,6083022,5210359,5731044,6094048,6086352,5566136,5169845
19.0,6496016,6485043,6702032,6393761,5421118,5384984,6403664,6396560,5482268,5390517
30.0,6824576,6812457,7029408,6716743,5660754,5659896,6710912,6719200,5740620,5629722
