,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
12.0/F低層A,12.0,低層,A,8963298,18443,486,364,3,KSWK
30.0/F中層A,30.0,中層,A,9269558,19034,487,379,3,KSWK
47.0/F高層A,47.0,高層,A,10102328,20744,487,341,3,KSWK
12.0/F低層B,12.0,低層,B,8953084,18809,476,350,4,KSWK
30.0/F中層B,30.0,中層,B,9153956,19231,476,384,3,KSWK
47.0/F高層B,47.0,高層,B,9216312,19362,476,365,3,KSWK
12.0/F低層C,12.0,低層,C,11493088,21127,544,358,4,KSWK
30.0/F中層C,30.0,中層,C,11604140,21292,545,348,4,KSWK
47.0/F高層C,47.0,高層,C,12047225,22105,545,327,3,KSWK
12.0/F低層D,12.0,低層,D,9330594,19318,483,353,3,KSWK
30.0/F中層D,30.0,中層,D,9676128,19992,484,364,3,KSWK
47.0/F高層D,47.0,高層,D,10075912,20818,484,423,3,KSWK
12.0/F低層E,12.0,低層,E,9512685,19695,483,345,4,KSWK
30.0/F中層E,30.0,中層,E,9554160,19740,484,394,4,KSWK
47.0/F高層E,47.0,高層,E,10180940,21035,484,365,3,KSWK
12.0/F低層F,12.0,低層,F,11322272,20813,544,354,3,KSWK
30.0/F中層F,30.0,中層,F,12487585,22913,545,327,3,KSWK
47.0/F高層F,47.0,高層,F,12646180,23204,545,366,4,KSWK
12.0/F低層G,12.0,低層,G,8571808,18008,476,342,3,KSWK
30.0/F中層G,30.0,中層,G,9342452,19627,476,427,3,KSWK
47.0/F高層G,47.0,高層,G,10102624,21224,476,385,3,KSWK
12.0/F低層H,12.0,低層,H,8735850,17975,486,354,3,KSWK
30.0/F中層H,30.0,中層,H,9482377,19471,487,404,3,KSWK
47.0/F高層H,47.0,高層,H,10256220,21060,487,352,3,KSWK
