,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,6371050,11690,545
13.0/F中層A,13.0,中層,A,6651725,12205,545
20.0/F高層A,20.0,高層,A,8125405,14909,545
6.0/F低層B,6.0,低層,B,7483850,13607,550
13.0/F中層B,13.0,中層,B,7625631,14307,533
20.0/F高層B,20.0,高層,B,8002995,15015,533
6.0/F低層C,6.0,低層,C,8908000,13100,680
13.0/F中層C,13.0,中層,C,9341840,13738,680
20.0/F高層C,20.0,高層,C,9802880,14416,680
6.0/F低層D,6.0,低層,D,6873226,13774,499
13.0/F中層D,13.0,中層,D,7612390,14363,530
20.0/F高層D,20.0,高層,D,6338400,15846,400
6.0/F低層E,6.0,低層,E,7195810,13577,530
13.0/F中層E,13.0,中層,E,7543490,14233,530
20.0/F高層E,20.0,高層,E,6324400,15811,400
6.0/F低層F,6.0,低層,F,11373850,13381,850
13.0/F中層F,13.0,中層,F,11855800,13948,850
20.0/F高層F,20.0,高層,F,10299128,14588,706
