,1,10,18,21,24,3,4,5,7
8.0,1721892,1680282,1685822,1718768,1685822,1680282,1699949,1685822,1950080
11.0,1754268,1712137,1717677,1751144,1717677,1712137,1732081,1717677,1963653
15.0,1798572,1755349,1761166,1795448,1761166,1755349,1775570,1761166,2011851
