,A,B,C,D,E,F,G,H
5.0,14258,12635,13890,14619,14312,14555,13538,14854
14.0,15013,15691,14834,15016,15094,15368,14588,14806
22.0,15657,16381,15643,15693,15822,15231,14949,15713
