,A,B,C,D,E,F,G,H
10.0,8174796,8725653,8140512,6194026,6427044,6544120,5983560,8045856
24.0,8196286,9799590,8237184,6582537,6635697,6763240,6281000,8658628
39.0,8508198,10229982,9148576,7124769,6730499,6880280,6750920,8966242
