,1,2,3,4,5,6,7,8
4.0,4167000,4031300,4031300,4441500,4090125,3881645,4136915,4512000
11.0,4318500,4013425,4013425,4353375,4234500,4132895,4235740,4287375
18.0,4465500,4084925,4084925,4396125,4371000,4274265,4338920,4377750
