,13,14,15,18,19,2,20,22,24,26,32,34,5,7,9
9.0,1660264,1640492,1624994,1702000,1702000,1640492,1686384,1640492,1702000,1640492,1688442,1750700,1688442,1734856,1686972
19.0,1738704,1819006,1699614,1876344,1691048,1837087,1856904,1819006,1884336,1819006,1869252,1835365,1720488,1892624,1856610
29.0,1766824,1901662,1775095,1961592,1969880,1912568,1940988,1901662,1969880,1901662,1953924,1918882,1953924,1978168,1940988
