,A,B,C,D,E,F,G,H
12.0,5839712,5993824,9417954,6065100,6171360,6394503,8737150,5598960
26.0,6322200,6574272,9833434,6615030,6380775,6923481,9514567,6045368
41.0,6469800,7215636,10776818,7190490,6979695,7470537,10064223,6081120
