,1,10,11,12,13,14,15,16,17,18,2,20,219,4,5,6,7,9
3.0,6006036,5943288,7541730,6947252,5596760,8183380,7673975,7673975,6290935,9305050,6398035,7703410,5023630,7673975,8183380,4843820,7601580,7803810
6.0,6793944,6723093,7695450,7076381,5710500,8343510,7823835,7823835,6406365,9488320,7239365,7840690,5676440,7823835,8343510,5471270,7750260,7960050
8.0,6878544,6806384,7789950,7159113,5753270,8446690,7920355,7920355,6483120,9606030,7328615,7935785,5747250,7920355,8446690,5539420,7846020,8063370
