,A,B,C,D,E,F,G,H,J,K
7.0,11574,11582,11764,11564,11563,9672,12125,11766,10213,11450
20.0,11869,11928,12420,11998,11974,12859,12524,12155,10851,11155
33.0,12223,11900,12879,12188,12309,13200,13021,12912,11319,11390
