,subjFloor,floorLv,unitNo,price,npsf,nfa
8.0/F低層A,8.0,低層,A,7692069,14271,539
22.0/F中層A,22.0,中層,A,8031639,14901,539
36.0/F高層A,36.0,高層,A,8342642,15478,539
8.0/F低層B,8.0,低層,B,6180000,16480,375
22.0/F中層B,22.0,中層,B,6265500,16708,375
36.0/F高層B,36.0,高層,B,6514500,17372,375
8.0/F低層C,8.0,低層,C,6286500,16764,375
22.0/F中層C,22.0,中層,C,6458250,17222,375
36.0/F高層C,36.0,高層,C,6631125,17683,375
8.0/F低層D,8.0,低層,D,7659190,14210,539
22.0/F中層D,22.0,中層,D,7985824,14816,539
36.0/F高層D,36.0,高層,D,8298444,15396,539
8.0/F低層E,8.0,低層,E,9466568,13352,709
22.0/F中層E,22.0,中層,E,9961450,14050,709
36.0/F高層E,36.0,高層,E,10284045,14505,709
8.0/F低層F,8.0,低層,F,9477996,13387,708
22.0/F中層F,22.0,中層,F,9977844,14093,708
36.0/F高層F,36.0,高層,F,10375740,14655,708
8.0/F低層G,8.0,低層,G,9456048,13356,708
22.0/F中層G,22.0,中層,G,10176084,14373,708
36.0/F高層G,36.0,高層,G,10614336,14992,708
8.0/F低層H,8.0,低層,H,9592061,13529,709
22.0/F中層H,22.0,中層,H,9972085,14065,709
36.0/F高層H,36.0,高層,H,10447824,14736,709
