,1,2,3,4,5,6,7,8
5.0,6856890,6976878,8503300,8568123,9302111,9214493,8685260,8771370
13.0,7161000,7355628,8916615,8912710,9811498,9910560,9156890,9258800
21.0,7564200,7722600,9375648,9470500,10460560,10385760,9679870,9799160
