,1,2,3,4,5,6,7,8
6.0,9523,9770,9213,9028,9623,9782,9562,9301
15.0,9910,10104,9569,10363,9932,10112,9891,9615
24.0,10182,10400,9863,10698,10502,10378,10174,9963
