,1,10,11,12,13,14,2,3,4,5,6,7,8,9
2.0,290,390,265,280,365,390,350,265,280,345,390,265,280,365
3.0,290,390,265,280,365,390,350,265,280,345,390,265,280,365
4.0,290,390,265,280,365,390,350,265,280,345,390,265,280,365
