,A,B,C,D,E,F,G,H,J,K
6.0,6713,6709,6709,6713,7071,7060,6715,6715,6962,7071
14.0,6898,6895,6895,6898,7266,7258,6901,6901,7155,7266
23.0,7107,7103,7103,7107,7486,7478,7109,6807,7371,7486
