,12,19,2,20,24,29,30,5,7
7.0,5076,4515,5022,5118,5998,6278,6020,5057,6284
14.0,5220,6483,5164,5883,6559,6461,6671,6483,6467
21.0,5364,6666,6651,6050,6742,6645,6862,6666,6651
