,1,11,13,14,16,2,20,21,22,4,5,6,8,9
7.0,2611755,2880829,2886726,2768307,2790205,2741284,2794635,2823486,2826340,2881188,2774586,2838301,2756255,2747040
18.0,2731008,2945064,2936343,2746600,3134555,2887917,2826420,3170187,2967214,3144270,3153561,2927787,3133100,2884780
29.0,2847213,3040752,3045411,2808177,3147165,2982276,3018597,3084612,3086824,3152094,3182901,3101000,3047740,3094785
