,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
14.0/F低層A,14.0,低層,A,5747595,12255,469,385,3,NTY
28.0/F中層A,28.0,中層,A,5955362,12698,469,404,3,NTY
42.0/F高層A,42.0,高層,A,6231603,13287,469,320,3,NTY
14.0/F低層B,14.0,低層,B,5563656,11039,504,342,3,NTY
28.0/F中層B,28.0,中層,B,6083784,12071,504,348,3,NTY
42.0/F高層B,42.0,高層,B,6176016,12254,504,323,3,NTY
14.0/F低層C,14.0,低層,C,5989032,11883,504,376,3,NTY
28.0/F中層C,28.0,中層,C,5924016,11754,504,387,3,NTY
42.0/F高層C,42.0,高層,C,6114528,12132,504,362,3,NTY
14.0/F低層D,14.0,低層,D,8380240,11770,712,311,4,NTY
28.0/F中層D,28.0,中層,D,8301208,11659,712,310,4,NTY
42.0/F高層D,42.0,高層,D,8694232,12211,712,323,4,NTY
14.0/F低層E,14.0,低層,E,7869024,11052,712,322,4,NTY
28.0/F中層E,28.0,中層,E,8345352,11721,712,317,4,NTY
42.0/F高層E,42.0,高層,E,8886472,12481,712,360,5,NTY
14.0/F低層F,14.0,低層,F,5869080,11645,504,356,3,NTY
28.0/F中層F,28.0,中層,F,6096384,12096,504,348,3,NTY
42.0/F高層F,42.0,高層,F,6265224,12431,504,360,3,NTY
14.0/F低層G,14.0,低層,G,5707893,11393,501,366,3,NTY
28.0/F中層G,28.0,中層,G,5971920,11920,501,321,3,NTY
42.0/F高層G,42.0,高層,G,6204384,12384,501,365,4,NTY
14.0/F低層H,14.0,低層,H,5685687,12123,469,342,4,NTY
28.0/F中層H,28.0,中層,H,5885950,12550,469,393,4,NTY
42.0/F高層H,42.0,高層,H,6090903,12987,469,322,3,NTY
