,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
7.0,8649,8834,9288,9216,9172,9919,9867,8726,8814,8919,9216,9216,9867,8923,8812,8662
20.0,9424,9451,9929,9536,9509,10382,10281,9289,9539,9361,9562,9536,10248,9815,9306,8824
32.0,9886,10395,10560,10250,9940,10627,10645,10282,10470,10470,10250,10250,10645,10645,10245,9330
