,subjFloor,floorLv,unitNo,price,npsf,nfa
16.0/F低層A,16.0,低層,A,67069744,39268,1708
36.0/F中層A,36.0,中層,A,135755139,57499,2361
65.0/F高層A,65.0,高層,A,,,
16.0/F低層AB,16.0,低層,AB,176321482,51167,3446
36.0/F中層AB,36.0,中層,AB,,,
65.0/F高層AB,65.0,高層,AB,,,
16.0/F低層B,16.0,低層,B,71155458,40941,1738
36.0/F中層B,36.0,中層,B,94488108,54366,1738
65.0/F高層B,65.0,高層,B,,,
16.0/F低層C,16.0,低層,C,43920922,35506,1237
36.0/F中層C,36.0,中層,C,117006560,55984,2090
65.0/F高層C,65.0,高層,C,,,
16.0/F低層D,16.0,低層,D,50549772,35399,1428
36.0/F中層D,36.0,中層,D,114910413,52881,2173
65.0/F高層D,65.0,高層,D,,,
