,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
8.0,8811,9011,9075,9330,9249,9887,9965,8941,9075,9075,9158,9170,9953,9850,9299,9197
20.0,10191,9200,9277,9524,9430,10228,10226,9141,9289,9277,9365,9409,10318,10209,9383,9355
33.0,10349,9523,9596,9855,9765,10501,10624,9505,9596,9575,9776,9748,10385,10385,9535,9710
