,A,B,C,D,E,F,G,H
8.0,4440870,3932240,4287400,4221560,3850350,4038100,3928650,4569690
15.0,4635810,4312100,4512040,4510520,4045575,4085400,4108775,4577670
22.0,4837020,4003740,4634240,4260760,4249065,4245725,4294400,4674000
