,A,B,C,D,E,F,G,H,J,K
4.0,7294,6641,7465,7283,7504,7460,7351,7350,6614,7498
10.0,7521,6794,7702,7517,7749,7699,7580,7580,6757,7743
17.0,7041,6975,7956,7031,7050,7013,6994,6993,6928,7046
