,A,B,C,D,E,F,G,H
9.0,11062,11812,9840,10078,10063,10216,11193,11471
20.0,11419,11860,10292,10514,10383,10663,11501,11930
30.0,11960,12763,10782,11050,11050,11017,11981,12258
