,11,13,14,15,16,22,23,24,7
8.0,2650026,2831535,3055371,2481686,2940555,2709831,2660215,2215134,2698756
18.0,2777167,2805725,3072648,2621674,3018640,2749701,2788242,2266569,2822353
29.0,2947279,2965035,3237001,2792672,3211185,2982276,2959683,2410968,2992022
