,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
7.0,647,608,608,540,540,440,440,647,608,608,540,540,440,440,647,647
18.0,642,605,608,540,540,437,440,647,605,608,536,540,440,440,642,642
30.0,637,605,600,536,532,435,435,637,600,605,536,532,435,435,637,642
