,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層A,8.0,低層,A,9104800,19168,475,274,5,HKT
16.0/F中層A,16.0,中層,A,9537525,20079,475,292,5,HKT
25.0/F高層A,25.0,高層,A,10021550,21098,475,291,5,HKT
8.0/F低層B,8.0,低層,B,5345956,17357,308,304,4,HKT
16.0/F中層B,16.0,中層,B,5598824,18178,308,318,4,HKT
25.0/F高層B,25.0,高層,B,5825820,18915,308,311,4,HKT
8.0/F低層C,8.0,低層,C,5398624,17528,308,329,3,HKT
16.0/F中層C,16.0,中層,C,5651492,18349,308,332,3,HKT
25.0/F高層C,25.0,高層,C,5845224,18978,308,329,3,HKT
8.0/F低層D,8.0,低層,D,9075350,19106,475,311,5,HKT
16.0/F中層D,16.0,中層,D,9512350,20026,475,333,5,HKT
25.0/F高層D,25.0,高層,D,9945075,20937,475,306,4,HKT
