,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,6074340,13964,435,405,4,HPFL
14.0/F中層A,14.0,中層,A,6332730,14558,435,328,3,HPFL
23.0/F高層A,23.0,高層,A,5996040,13784,435,393,4,HPFL
5.0/F低層B,5.0,低層,B,8168370,14035,582,323,4,HPFL
14.0/F中層B,14.0,中層,B,8593230,14765,582,348,4,HPFL
23.0/F高層B,23.0,高層,B,8975604,15422,582,342,4,HPFL
5.0/F低層C,5.0,低層,C,8453550,14525,582,315,4,HPFL
14.0/F中層C,14.0,中層,C,8965710,15405,582,335,4,HPFL
23.0/F高層C,23.0,高層,C,9583212,16466,582,315,4,HPFL
5.0/F低層D,5.0,低層,D,6254430,14378,435,335,3,HPFL
14.0/F中層D,14.0,中層,D,6590250,15150,435,375,3,HPFL
23.0/F高層D,23.0,高層,D,6919545,15907,435,395,3,HPFL
5.0/F低層E,5.0,低層,E,6446700,14820,435,340,3,HPFL
14.0/F中層E,14.0,中層,E,6873870,15802,435,376,3,HPFL
23.0/F高層E,23.0,高層,E,7220130,16598,435,368,3,HPFL
5.0/F低層F,5.0,低層,F,8386038,14409,582,332,3,HPFL
14.0/F中層F,14.0,中層,F,8847564,15202,582,344,3,HPFL
23.0/F高層F,23.0,高層,F,9278244,15942,582,322,3,HPFL
5.0/F低層G,5.0,低層,G,8468682,14551,582,346,4,HPFL
14.0/F中層G,14.0,中層,G,8915076,15318,582,344,4,HPFL
23.0/F高層G,23.0,高層,G,9583212,16466,582,315,4,HPFL
5.0/F低層H,5.0,低層,H,5962980,13708,435,398,4,HPFL
14.0/F中層H,14.0,中層,H,6218325,14295,435,331,3,HPFL
23.0/F高層H,23.0,高層,H,6624615,15229,435,398,4,HPFL
