,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
7.0,8019,8364,8593,8596,8686,9969,9822,8635,8401,8364,8898,8890,9291,10038,8596,8049
20.0,8437,8909,8928,9216,9212,10380,9657,9010,8921,8929,9423,9305,9513,9786,9292,8514
32.0,8722,9037,9009,9298,9304,10556,9988,9214,9038,9004,9615,9473,9834,10038,9453,8756
