,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,4261572,11274,378
12.0/F中層A,12.0,中層,A,4372326,11567,378
19.0/F高層A,19.0,高層,A,4282822,11831,362
6.0/F低層B,6.0,低層,B,4253634,11253,378
12.0/F中層B,12.0,中層,B,4198114,11597,362
19.0/F高層B,19.0,高層,B,4316126,11923,362
6.0/F低層C,6.0,低層,C,3794060,11159,340
12.0/F中層C,12.0,中層,C,3899120,11468,340
19.0/F高層C,19.0,高層,C,4010640,11796,340
6.0/F低層D,6.0,低層,D,3812080,11212,340
12.0/F中層D,12.0,中層,D,3892320,11448,340
19.0/F高層D,19.0,高層,D,4005880,11782,340
6.0/F低層E,6.0,低層,E,3180530,12002,265
12.0/F中層E,12.0,中層,E,3233000,12200,265
19.0/F高層E,19.0,高層,E,3332905,12577,265
6.0/F低層F,6.0,低層,F,2916855,11007,265
12.0/F中層F,12.0,中層,F,2990790,11286,265
19.0/F高層F,19.0,高層,F,3074265,11601,265
