,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,5651152,10504,538,292,3,NSS
8.0/F中層A,8.0,中層,A,5760904,10708,538,297,3,NSS
11.0/F高層A,11.0,高層,A,5827616,10832,538,296,3,NSS
3.0/F低層B,3.0,低層,B,7276995,10065,723,210,3,NSS
8.0/F中層B,8.0,中層,B,7416534,10258,723,215,3,NSS
11.0/F高層B,11.0,高層,B,7627950,10350,737,211,3,NSS
3.0/F低層C,3.0,低層,C,9129380,10804,845,188,3,NSS
8.0/F中層C,8.0,中層,C,9294155,10999,845,193,3,NSS
11.0/F高層C,11.0,高層,C,9403160,11128,845,192,3,NSS
3.0/F低層D,3.0,低層,D,9129380,10804,845,188,3,NSS
8.0/F中層D,8.0,中層,D,9294155,10999,845,193,3,NSS
11.0/F高層D,11.0,高層,D,9403160,11128,845,192,3,NSS
3.0/F低層E,3.0,低層,E,7276995,10065,723,210,3,NSS
8.0/F中層E,8.0,中層,E,7416534,10258,723,215,3,NSS
11.0/F高層E,11.0,高層,E,7501848,10376,723,214,3,NSS
3.0/F低層F,3.0,低層,F,7202960,10060,716,257,3,NSS
8.0/F中層F,8.0,中層,F,7338284,10249,716,265,3,NSS
11.0/F高層F,11.0,高層,F,7530432,10344,728,260,3,NSS
