,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層A,7.0,低層,A,5943630,9130,651
20.0/F中層A,20.0,中層,A,6426216,9917,648
32.0/F高層A,32.0,高層,A,7053480,10885,648
7.0/F低層B,7.0,低層,B,5784867,9053,639
20.0/F中層B,20.0,中層,B,6161877,9643,639
32.0/F高層B,32.0,高層,B,6219387,9733,639
7.0/F低層C,7.0,低層,C,5441016,9786,556
20.0/F中層C,20.0,中層,C,5701224,10254,556
32.0/F高層C,32.0,高層,C,5929740,10665,556
7.0/F低層D,7.0,低層,D,5449132,9748,559
20.0/F中層D,20.0,中層,D,5448800,9800,556
32.0/F高層D,32.0,高層,D,5746260,10335,556
7.0/F低層E,7.0,低層,E,5033398,11014,457
20.0/F中層E,20.0,中層,E,4921890,10770,457
32.0/F高層E,32.0,高層,E,5228994,11442,457
7.0/F低層E & F,7.0,低層,E & F,6438037,7067,911
20.0/F中層E & F,20.0,中層,E & F,6873495,7545,911
32.0/F高層E & F,32.0,高層,E & F,6703138,7358,911
7.0/F低層F,7.0,低層,F,4936796,10874,454
20.0/F中層F,20.0,中層,F,4970392,10948,454
32.0/F高層F,32.0,高層,F,5176508,11402,454
7.0/F低層G,7.0,低層,G,5534424,9954,556
20.0/F中層G,20.0,中層,G,5744592,10332,556
32.0/F高層G,32.0,高層,G,6204404,11159,556
7.0/F低層GH,7.0,低層,GH,5990895,5373,1115
20.0/F中層GH,20.0,中層,GH,6360640,5720,1112
32.0/F高層GH,32.0,高層,GH,6554128,5894,1112
7.0/F低層H,7.0,低層,H,5548634,9926,559
20.0/F中層H,20.0,中層,H,5676760,10210,556
32.0/F高層H,32.0,高層,H,5771836,10381,556
