,A,B,C,D,E,F,G,H
7.0,5751720,5696250,5678625,6068800,5936400,5628375,5742000,5947500
14.0,6014580,5994750,5972625,6382400,6251600,6037875,6037875,6252870
21.0,6260280,6075375,6048000,6431600,6399600,6145875,6145875,6337110
