,13,14,15,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8
10.0,2590365,2570729,2570729,2775170,2570729,2570729,2570729,2794635,2794635,2570729,2570729,2211324,2573830,2794635,2791212,2570729,2570729,2775170
20.0,2729829,2708945,2708945,2925035,2708945,2708945,2708945,2945247,2945247,2708945,2708945,2329815,2711603,2945247,2942802,2708945,2708945,2925035
30.0,2868399,2846275,2846275,3073930,2846275,2846275,2846275,3095370,3095370,2846275,2846275,2445639,2848490,3095370,3092436,2846275,2846275,3073930
