,A,B,C,D,E,F,G,H
3.0,4944306,5484864,4695585,5175408,4694165,5201688,4843048,5600826
6.0,5011286,5560170,4757000,5245488,4756645,5272206,4911604,5494566
10.0,4986858,5662734,4842910,5340534,4842200,5363748,5004588,5593434
