,A,B,C,D,E,F,G,H,J,K
6.0,4069683,4470390,3846645,3962800,3846348,3979800,4227200,3936216,4061745,4088718
16.0,4164012,4451760,4102270,3987200,4005162,4188303,4355600,4102270,4132215,4212657
25.0,4048956,4192965,4263007,4145600,4304811,4277679,4129600,4263007,4344435,4378050
