,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,6103663,10727,569,55,1,KCSW
5.0/F中層A,5.0,中層,A,6181047,10863,569,53,1,KCSW
7.0/F高層A,7.0,高層,A,6259000,11000,569,51,1,KCSW
3.0/F低層B,3.0,低層,B,3808350,9765,390,111,1,KCSW
5.0/F中層B,5.0,中層,B,3857100,9890,390,108,1,KCSW
7.0/F高層B,7.0,高層,B,3905460,10014,390,105,1,KCSW
3.0/F低層C,3.0,低層,C,4089096,10326,396,223,2,KCSW
5.0/F中層C,5.0,中層,C,3907728,9868,396,71,1,KCSW
7.0/F高層C,7.0,高層,C,3905460,10014,390,70,1,KCSW
3.0/F低層D,3.0,低層,D,3858228,9743,396,73,1,KCSW
5.0/F中層D,5.0,中層,D,3907728,9868,396,71,1,KCSW
7.0/F高層D,7.0,高層,D,3956832,9992,396,69,1,KCSW
