,A,B,C,D,E,F,G,H
15.0,21348,22325,18586,20097,19843,18500,19537,18757
30.0,23073,24169,20598,21239,21480,20226,18194,20788
55.0,23996,28253,24281,23800,19457,23645,18508,24200
