,1,10,11,115,12,13,14,15,16,2,3,4,5,6,7,8,9
5.0,14800,15215,15300,15127,15492,14649,15173,15034,15564,15178,15641,14797,14665,15155,15781,14445,14445
12.0,16220,16298,16395,16209,16539,15691,16186,16290,16356,16209,16639,15965,15837,16239,16825,15628,15628
19.0,16724,17694,17308,17647,17922,17118,17577,17308,16643,17611,17844,17205,17267,17676,17740,16724,16724
