,1,12,13,14,15,16,18,19,21,22,3,5,7,9
8.0,381,529,445,445,445,485,445,445,489,445,445,489,445,485
16.0,381,529,445,445,445,485,445,445,489,445,445,489,445,485
25.0,381,529,445,445,445,485,445,445,489,445,445,489,445,485
