,A,B,C,D,E,F,G,H
15.0,19426680,25294225,12638480,11073447,10933493,12580000,13382845,11104144
30.0,21204087,27576829,11946840,11702689,11835480,11731080,12462890,12285708
55.0,22316280,32236673,14082980,13113800,10720807,13714100,12677980,14399000
