,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層1,8.0,低層,1,6522425,14335,455,365,5,KHMT
14.0/F中層1,14.0,中層,1,6788145,14919,455,310,4,KHMT
21.0/F高層1,21.0,高層,1,7167615,15753,455,304,4,KHMT
8.0/F低層2,8.0,低層,2,6562981,15157,433,317,4,KHMT
14.0/F中層2,14.0,中層,2,6482010,14970,433,315,4,KHMT
21.0/F高層2,21.0,高層,2,6843998,15806,433,309,4,KHMT
8.0/F低層3,8.0,低層,3,6174147,14259,433,303,4,KHMT
14.0/F中層3,14.0,中層,3,6365533,14701,433,322,4,KHMT
21.0/F高層3,21.0,高層,3,6722325,15525,433,334,4,KHMT
8.0/F低層4,8.0,低層,4,6522425,14335,455,365,5,KHMT
14.0/F中層4,14.0,中層,4,6788145,14919,455,310,4,KHMT
21.0/F高層4,21.0,高層,4,7167615,15753,455,304,4,KHMT
8.0/F低層B1,8.0,低層,B1,6453720,14184,455,335,4,KHMT
14.0/F中層B1,14.0,中層,B1,6777225,14895,455,350,4,KHMT
21.0/F高層B1,21.0,高層,B1,7156695,15729,455,347,4,KHMT
8.0/F低層B2,8.0,低層,B2,6211385,14345,433,342,4,KHMT
14.0/F中層B2,14.0,中層,B2,6522712,15064,433,357,4,KHMT
21.0/F高層B2,21.0,高層,B2,6887731,15907,433,351,4,KHMT
8.0/F低層B3,8.0,低層,B3,6193199,14303,433,373,3,KHMT
14.0/F中層B3,14.0,中層,B3,6559517,15149,433,380,3,KHMT
21.0/F高層B3,21.0,高層,B3,6911979,15963,433,392,4,KHMT
8.0/F低層B4,8.0,低層,B4,6408675,14085,455,316,4,KHMT
14.0/F中層B4,14.0,中層,B4,6739460,14812,455,343,4,KHMT
21.0/F高層B4,21.0,高層,B4,7117110,15642,455,395,4,KHMT
