,A,B,C,D,E,F,G,H
13.0,15781,17132,16395,16511,16417,16313,16598,16818
29.0,16716,17879,17428,17375,16871,15797,17101,17159
45.0,17228,17628,17794,18807,17707,17289,18131,17845
