,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
3.0,15116,14264,14995,15145,14753,15313,14995,14893,15033,15110,14755,14829,14118,14995,14526,14793
6.0,15444,15417,15310,15466,15074,15636,15310,15210,15347,15429,15058,15150,14405,15310,15236,15316
9.0,15623,15607,15616,15601,15383,15736,15616,15306,15471,15571,15347,15459,13943,15616,15387,15406
