,1,10,2,3,4,5,6,7,8,9
7.0,10925,11357,9933,11514,11127,11527,11037,11037,11168,10661
18.0,11459,11906,10744,12053,11675,12098,11587,11587,11720,11155
29.0,11173,11925,11212,12265,11448,12262,11205,11205,12161,10384
