,A,B,C,D,E,F,G,H
5.0,12326,13650,13704,13889,13781,14089,13871,12447
14.0,12937,14316,14370,14455,14314,13891,14540,13041
23.0,13522,14472,14483,15158,15027,14607,15205,13633
