,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層A,2.0,低層,A,2864160,8424,340
3.0/F中層A,3.0,中層,A,2875380,8457,340
4.0/F高層A,4.0,高層,A,2886260,8489,340
2.0/F低層B,2.0,低層,B,2673585,9381,285
3.0/F中層B,3.0,中層,B,2681280,9408,285
4.0/F高層B,4.0,高層,B,2689260,9436,285
2.0/F低層C,2.0,低層,C,2482760,8867,280
3.0/F中層C,3.0,中層,C,2491160,8897,280
4.0/F高層C,4.0,高層,C,2499560,8927,280
2.0/F低層D,2.0,低層,D,2539320,9069,280
3.0/F中層D,3.0,中層,D,2548280,9101,280
4.0/F高層D,4.0,高層,D,2570120,9179,280
2.0/F低層E,2.0,低層,E,2565340,8846,290
3.0/F中層E,3.0,中層,E,2573750,8875,290
4.0/F高層E,4.0,高層,E,3207400,11060,290
2.0/F低層F,2.0,低層,F,2873680,8452,340
3.0/F中層F,3.0,中層,F,2884900,8485,340
4.0/F高層F,4.0,高層,F,2896120,8518,340
