,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層A,2.0,低層,A,5506770,9661,570
4.0/F中層A,4.0,中層,A,5689740,9982,570
7.0/F高層A,7.0,高層,A,5963910,10463,570
2.0/F低層B,2.0,低層,B,4652032,10384,448
4.0/F中層B,4.0,中層,B,4806592,10729,448
7.0/F高層B,7.0,高層,B,5038656,11247,448
2.0/F低層C,2.0,低層,C,4652032,10384,448
4.0/F中層C,4.0,中層,C,4806592,10729,448
7.0/F高層C,7.0,高層,C,5038656,11247,448
2.0/F低層D,2.0,低層,D,5506770,9661,570
4.0/F中層D,4.0,中層,D,5689740,9982,570
7.0/F高層D,7.0,高層,D,5963910,10463,570
2.0/F低層E,2.0,低層,E,4120977,9651,427
4.0/F中層E,4.0,中層,E,4859260,11380,427
7.0/F高層E,7.0,高層,E,4470263,10469,427
2.0/F低層F,2.0,低層,F,4499280,10415,432
4.0/F中層F,4.0,中層,F,4648752,10761,432
7.0/F高層F,7.0,高層,F,4872960,11280,432
2.0/F低層G,2.0,低層,G,4499280,10415,432
4.0/F中層G,4.0,中層,G,4648752,10761,432
7.0/F高層G,7.0,高層,G,4872960,11280,432
2.0/F低層H,2.0,低層,H,4537452,10407,436
4.0/F中層H,4.0,中層,H,4688308,10753,436
7.0/F高層H,7.0,高層,H,4914592,11272,436
