,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
2.0/F低層A,2.0,低層,A,5871250,10675,550,94,1,NYL
3.0/F中層A,3.0,中層,A,5899850,10727,550,93,1,NYL
4.0/F高層A,4.0,高層,A,5929000,10780,550,91,1,NYL
2.0/F低層B,2.0,低層,B,,,,,,NYL
3.0/F中層B,3.0,中層,B,,,,,,NYL
4.0/F高層B,4.0,高層,B,,,,,,NYL
2.0/F低層D,2.0,低層,D,,,,,,NYL
3.0/F中層D,3.0,中層,D,,,,,,NYL
4.0/F高層D,4.0,高層,D,,,,,,NYL
2.0/F低層E,2.0,低層,E,5055806,10577,478,104,1,NYL
3.0/F中層E,3.0,中層,E,5080662,10629,478,103,1,NYL
4.0/F高層E,4.0,高層,E,5105518,10681,478,101,1,NYL
