,A,B,C,D,E,F,G,H
8.0,14727,14532,13900,14288,15023,14358,16468,15981
20.0,15530,15528,14591,15739,15791,15471,17679,16999
33.0,16493,16396,15500,16566,16676,16471,20114,18175
