,A,B,C,D,E,F,G,H
7.0,12955,13031,13467,13262,13275,13173,13198,12845
18.0,13365,13537,14066,13710,13827,13775,13812,13580
28.0,13803,14174,14380,14258,14362,14321,14357,13962
