,A,B,C,D,E,F,G,H
5.0,6560670,7832556,8844072,6411900,6580245,8844072,8295246,6540225
14.0,6902145,8293500,9250308,6749025,6896490,9250308,8763174,6993930
22.0,7255800,8677038,9771780,7050915,7185330,9771780,9221208,7304520
