,A,B,C,D,E,F,G,H
8.0,7505050,7477662,7643904,7707790,10637340,10840235,9568016,10190080
16.0,7683916,7956482,8150162,8027380,11075575,11276153,9975312,10600960
25.0,8177628,8181904,8426156,8253160,11318965,11785403,10315184,11079680
