,1,10,13,14,15,18,19,2,23,24,8,9
8.0,6867,6834,6912,6867,6458,6867,6880,6867,6919,6833,6867,6867
18.0,6706,6784,7267,6772,6704,6772,6819,6772,7338,6780,6772,6772
29.0,7461,7452,7644,7486,6903,7079,7567,7486,7673,7445,7486,7486
