,A,B,C,D,E,F,G,H,J,K
8.0,6959552,5311424,5320896,5311424,4111740,5809936,5476000,5378912,4488616,4232420
20.0,7200496,5505600,5515664,5505600,4263452,6016120,5708656,5566576,4656080,4412578
33.0,7464528,5713392,5723456,5713392,4422060,6147284,5991040,5769632,6353952,5468528
