,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
7.0,4881280,4641676,4596228,4276272,4222224,3457505,3457505,4224914,4548388,4590248,4222224,4222224,3457505,3801307,4276272,4894720
20.0,5057280,4867720,4785794,4347578,4347578,3588704,3588704,4355648,4737954,4754698,4347578,4347578,3588704,3947661,4368575,5036800
32.0,5213440,5072236,4947852,4500908,4500908,3706913,3706913,4509516,4687124,4914962,4500908,4500908,3706913,4061973,4500908,5213440
