,A,B,C,D,E,F,G,H
9.0,6289920,6120342,6140232,6280088,8916670,5901552,6241324,9004425
23.0,6426560,6416412,6424936,6424276,9483725,6255864,6749764,9406380
38.0,6979840,6583404,6898864,7005548,10141585,7042920,6955370,10001400
