,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
13.0/F低層A,13.0,低層,A,7680225,14629,525,342,3,NYL
28.0/F中層A,28.0,中層,A,7976325,15193,525,348,3,NYL
43.0/F高層A,43.0,高層,A,8406300,16012,525,331,3,NYL
13.0/F低層B,13.0,低層,B,14607684,14196,1029,356,3,NYL
28.0/F中層B,28.0,中層,B,15351651,14919,1029,362,3,NYL
43.0/F高層B,43.0,高層,B,15348564,14916,1029,320,3,NYL
13.0/F低層C,13.0,低層,C,12474960,14160,881,368,4,NYL
28.0/F中層C,28.0,中層,C,12972725,14725,881,329,4,NYL
43.0/F高層C,43.0,高層,C,13083731,14851,881,357,5,NYL
13.0/F低層D,13.0,低層,D,10978155,13809,795,316,4,NYL
28.0/F中層D,28.0,中層,D,11728635,14753,795,334,4,NYL
43.0/F高層D,43.0,高層,D,12367815,15557,795,301,4,NYL
13.0/F低層E,13.0,低層,E,7711692,14334,538,351,3,NYL
28.0/F中層E,28.0,中層,E,7987686,14847,538,350,3,NYL
43.0/F高層E,43.0,高層,E,8269060,15370,538,399,4,NYL
13.0/F低層F,13.0,低層,F,7819110,14670,533,341,4,NYL
28.0/F中層F,28.0,中層,F,7790861,14617,533,329,3,NYL
43.0/F高層F,43.0,高層,F,8261500,15500,533,372,4,NYL
