,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層A,8.0,低層,A,9188148,15924,577,320,3,KHH
17.0/F中層A,17.0,中層,A,9848813,17069,577,392,4,KHH
25.0/F高層A,25.0,高層,A,10946267,18971,577,375,4,KHH
8.0/F低層B,8.0,低層,B,10594315,18751,565,355,3,KHH
17.0/F中層B,17.0,中層,B,11251377,18659,603,358,3,KHH
25.0/F高層B,25.0,高層,B,11192085,19809,565,377,3,KHH
8.0/F低層C,8.0,低層,C,9581270,16958,565,391,4,KHH
17.0/F中層C,17.0,中層,C,16261625,19475,835,361,4,KHH
25.0/F高層C,25.0,高層,C,10825965,19161,565,378,4,KHH
8.0/F低層D,8.0,低層,D,9714263,16549,587,379,3,KHH
17.0/F中層D,17.0,中層,D,17572064,19568,898,424,3,KHH
25.0/F高層D,25.0,高層,D,11506961,19603,587,328,3,KHH
8.0/F低層E,8.0,低層,E,9723161,15607,623,351,3,KHH
17.0/F中層E,17.0,中層,E,18302975,19787,925,378,4,KHH
25.0/F高層E,25.0,高層,E,18479340,20740,891,377,4,KHH
8.0/F低層F,8.0,低層,F,11351124,20676,549,375,3,KHH
17.0/F中層F,17.0,中層,F,17694578,20362,869,416,4,KHH
25.0/F高層F,25.0,高層,F,18567054,21366,869,390,4,KHH
8.0/F低層G,8.0,低層,G,10113129,18421,549,358,3,KHH
17.0/F中層G,17.0,中層,G,10559466,19234,549,381,3,KHH
25.0/F高層G,25.0,高層,G,11235588,20578,546,321,3,KHH
8.0/F低層H,8.0,低層,H,10184995,16615,613,447,3,KHH
17.0/F中層H,17.0,中層,H,10141128,18472,549,393,4,KHH
25.0/F高層H,25.0,高層,H,11946757,19489,613,397,4,KHH
