,1,11,14,16,17,2,26,28,3,4,6,7,8,9
7.0,381,443,217,443,485,443,443,381,443,486,443,443,485,485
19.0,381,443,217,443,485,443,443,381,443,486,443,443,485,485
29.0,381,443,217,443,485,443,443,381,443,486,443,443,485,485
