,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層1,7.0,低層,1,5674665,12695,447,328,4,NST
16.0/F中層1,16.0,中層,1,5888778,13174,447,320,4,NST
25.0/F高層1,25.0,高層,1,6101550,13650,447,294,4,NST
7.0/F低層2,7.0,低層,2,5479734,12714,431,319,4,NST
16.0/F中層2,16.0,中層,2,5686614,13194,431,311,4,NST
25.0/F高層2,25.0,高層,2,5892201,13671,431,285,4,NST
7.0/F低層3,7.0,低層,3,5917357,12671,467,339,4,NST
16.0/F中層3,16.0,中層,3,6140583,13149,467,331,4,NST
25.0/F高層3,25.0,高層,3,6516985,13955,467,388,4,NST
7.0/F低層4,7.0,低層,4,6110433,12651,483,339,4,NST
16.0/F中層4,16.0,中層,4,6340824,13128,483,331,4,NST
25.0/F高層4,25.0,高層,4,6570249,13603,483,305,4,NST
7.0/F低層5,7.0,低層,5,5674665,12695,447,328,4,NST
16.0/F中層5,16.0,中層,5,5888778,13174,447,320,4,NST
25.0/F高層5,25.0,高層,5,6101550,13650,447,294,4,NST
7.0/F低層6,7.0,低層,6,5479734,12714,431,319,4,NST
16.0/F中層6,16.0,中層,6,5686614,13194,431,311,4,NST
25.0/F高層6,25.0,高層,6,5892201,13671,431,285,4,NST
7.0/F低層7,7.0,低層,7,5920626,12678,467,352,3,NST
16.0/F中層7,16.0,中層,7,6158796,13188,467,338,3,NST
25.0/F高層7,25.0,高層,7,6366144,13632,467,381,4,NST
7.0/F低層8,7.0,低層,8,6108984,12648,483,340,3,NST
16.0/F中層8,16.0,中層,8,6341307,13129,483,341,3,NST
25.0/F高層8,25.0,高層,8,6572181,13607,483,320,3,NST
