,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層A,4.0,低層,A,3458665,14117,245,379,4,KYMT
10.0/F中層A,10.0,中層,A,3612525,14745,245,350,4,KYMT
15.0/F高層A,15.0,高層,A,3743110,15278,245,336,4,KYMT
4.0/F低層B,4.0,低層,B,3468710,14158,245,343,4,KYMT
10.0/F中層B,10.0,中層,B,3625510,14798,245,339,4,KYMT
15.0/F高層B,15.0,高層,B,3756340,15332,245,324,4,KYMT
4.0/F低層C,4.0,低層,C,3921380,13522,290,355,3,KYMT
10.0/F中層C,10.0,中層,C,4096250,14125,290,430,3,KYMT
15.0/F高層C,15.0,高層,C,4211960,14524,290,427,3,KYMT
4.0/F低層D,4.0,低層,D,3905430,13467,290,378,4,KYMT
10.0/F中層D,10.0,中層,D,4082040,14076,290,371,4,KYMT
15.0/F高層D,15.0,高層,D,4230520,14588,290,356,4,KYMT
